Application_ID,Candidate_Name,Gender,Age,City,State,Qualification,Specialization,College_Name,Graduation_Year,Experience_Years,Previous_Company,Applied_Role,Department,Skills,Certification,Expected_Salary_LPA,Current_Salary_LPA,Notice_Period_Days,Application_Date,Interview_Score,Technical_Test_Score,Communication_Score,Status,Work_Mode,Preferred_Location
APP0399,Himmat Ray,Male,37,Pune,Maharashtra,MCA,Computer Science,Virk PLC Institute,2020,4,Wipro,Python Developer,Software Development,Python;Django;SQL,Scrum Master,13.0,8.1,90,2025-06-29,,,,Selected,Hybrid,Mumbai
APP0400,Veer Dar,Female,29,Delhi,Delhi,B.E.,Cloud Computing,Chandra Ltd Institute,2024,0,,Data Scientist,Analytics,Python;Machine Learning;SQL,ISTQB,21.3,,30,2026-01-21,,,,Rejected,Onsite,Chennai
APP0401,Kartik Chanda,Male,38,Pune,Maharashtra,B.Tech,Business Analytics,Bora PLC Institute,2019,7,Persistent,AI Engineer,AI/ML,Python;TensorFlow;NLP,Azure AI,22.9,21.9,45,2026-02-08,60.0,,85.0,Rejected,Onsite,Chennai
APP0402,Aradhya Tiwari,Female,32,Delhi,Delhi,B.E.,Information Technology,Virk and Sons Institute,2014,10,HCL,Machine Learning Engineer,AI/ML,Scikit-learn;Python;Deep Learning,,34.5,33.0,45,2026-01-24,83.0,88.0,74.0,Pending,Remote,Bangalore
APP0403,Tara Chacko,Female,26,Noida,Uttar Pradesh,BCA,Data Science,"Badami, Rege and Gill Institute",2025,0,,Backend Developer,Software Development,Node.js;MongoDB;APIs,,19.3,,90,2025-10-19,73.0,,,Pending,Onsite,Kolkata
APP0404,Aaina Bava,Male,38,Kolkata,West Bengal,BCA,Cyber Security,"Dugar, Krish and Dutt Institute",2024,0,,Machine Learning Engineer,AI/ML,Scikit-learn;Python;Deep Learning,,8.0,,90,2025-04-09,64.0,76.0,,Rejected,Remote,Delhi
APP0405,Hiran Thaman,Male,22,Ahmedabad,Gujarat,MCA,Software Engineering,Aggarwal Ltd Institute,2023,2,Oracle,Java Developer,Software Development,Java;Spring Boot;MySQL,Microsoft Power BI,30.2,27.6,45,2026-03-29,,,93.0,Selected,Hybrid,Bangalore
APP0406,Taran Dyal,Male,24,Chennai,Tamil Nadu,B.Tech,Business Analytics,Ganguly-Wali Institute,2020,6,Accenture,Data Analyst,Analytics,Python;Pandas;Power BI,AWS Certified,34.7,32.8,90,2025-06-09,87.0,75.0,,Pending,Hybrid,Kochi
APP0407,Vivaan Srinivasan,Male,35,Hyderabad,Telangana,BCA,Information Technology,Sharma-Jani Institute,2025,0,,DevOps Engineer,Cloud,Docker;Kubernetes;CI/CD,Azure AI,11.4,,15,2026-01-27,81.0,81.0,,Selected,Hybrid,Chennai
APP0408,Umang Randhawa,Male,30,Bhubaneswar,Odisha,M.Sc Data Science,Software Engineering,Baria-Lal Institute,2016,10,Accenture,Data Analyst,Analytics,Python;Pandas;Power BI,Azure AI,5.9,1.7,90,2025-10-14,,87.0,66.0,Rejected,Remote,Kochi
APP0409,Tanya Sharaf,Male,24,Kolkata,West Bengal,B.Tech,Computer Science,Gole and Sons Institute,2021,4,HCL,Python Developer,Software Development,Python;Django;SQL,Azure AI,18.4,15.7,90,2025-10-28,,,,Selected,Onsite,Nagpur
APP0410,Suhana Barman,Female,34,Ahmedabad,Gujarat,BCA,Cloud Computing,Keer Group Institute,2024,1,Cognizant,Product Analyst,Product,Analytics;Agile;SQL,,17.1,13.2,90,2025-03-07,88.0,75.0,62.0,Selected,Remote,Noida
APP0411,Raunak Kaur,Male,27,Hyderabad,Telangana,M.Sc Data Science,Information Technology,Sethi Ltd Institute,2024,1,Tech Mahindra,Frontend Developer,Web Development,HTML;CSS;React,Oracle Java,34.1,31.0,60,2025-04-11,69.0,75.0,,Pending,Onsite,Noida
APP0412,Zara Vala,Male,21,Kolkata,West Bengal,MBA,Data Science,Arora-Goyal Institute,2018,6,LTIMindtree,Frontend Developer,Web Development,HTML;CSS;React,Oracle Java,33.9,30.4,60,2025-09-11,,70.0,89.0,Pending,Remote,Bangalore
APP0413,Suhana Doshi,Male,25,Noida,Uttar Pradesh,MCA,Business Analytics,Joshi Inc Institute,2014,10,Capgemini,Frontend Developer,Web Development,HTML;CSS;React,,15.7,13.1,90,2025-10-12,,60.0,82.0,Rejected,Remote,Pune
APP0414,Sahil Balakrishnan,Male,29,Bangalore,Karnataka,B.Tech,Computer Science,Sachar-Ramaswamy Institute,2025,1,Persistent,Cloud Engineer,Cloud,AWS;Azure;Linux,Google Data Analytics,10.8,8.8,60,2025-01-12,,95.0,71.0,Pending,Remote,Chennai
APP0415,Vidur Chowdhury,Male,27,Bhubaneswar,Odisha,BCA,Software Engineering,"Aurora, Dhar and Dixit Institute",2024,1,LTIMindtree,Cloud Engineer,Cloud,AWS;Azure;Linux,ISTQB,11.4,7.2,45,2026-02-11,,64.0,69.0,Pending,Hybrid,Ahmedabad
APP0416,Aarav Deshpande,Male,37,Bangalore,Karnataka,BCA,Business Analytics,Grewal PLC Institute,2014,10,Capgemini,Java Developer,Software Development,Java;Spring Boot;MySQL,Azure AI,22.2,17.8,60,2026-03-23,78.0,80.0,,Pending,Onsite,Mumbai
APP0417,Samiha Jhaveri,Female,36,Nagpur,Maharashtra,MCA,Software Engineering,"Setty, Sha and Shroff Institute",2021,3,Persistent,Product Analyst,Product,Analytics;Agile;SQL,,27.3,24.8,15,2026-01-02,,,,Selected,Remote,Bhubaneswar
APP0418,Ivana Subramanian,Male,30,Bangalore,Karnataka,M.Tech,Cloud Computing,"Chakrabarti, Singhal and Mane Institute",2024,1,Capgemini,Business Analyst,Business Intelligence,Excel;SQL;Analytics,,10.8,8.1,15,2025-03-10,84.0,,95.0,Rejected,Onsite,Kolkata
APP0419,Miraya Tripathi,Male,29,Chennai,Tamil Nadu,MBA,Information Technology,Baral Ltd Institute,2021,4,Tech Mahindra,Database Administrator,Database,Oracle;SQL Server;Backup,Azure AI,17.4,14.9,45,2025-08-15,,,61.0,Pending,Onsite,Gurgaon
APP0420,Vardaniya Madan,Female,29,Ahmedabad,Gujarat,MCA,Cyber Security,"Chaudry, Bhakta and Varghese Institute",2015,10,Capgemini,Data Analyst,Analytics,Python;Pandas;Power BI,,32.7,31.3,30,2025-12-12,,62.0,81.0,Pending,Onsite,Gurgaon
APP0421,Miraya Khurana,Female,28,Bhubaneswar,Odisha,B.E.,Data Science,Dass LLC Institute,2025,0,,QA Engineer,Testing,Selenium;Java;Manual Testing,Microsoft Power BI,12.7,,30,2026-03-20,,85.0,90.0,Pending,Onsite,Indore
APP0422,Zara Vasa,Male,32,Gurgaon,Haryana,B.E.,AI & ML,"Dube, Ahluwalia and Anne Institute",2017,8,Cognizant,Business Analyst,Business Intelligence,Excel;SQL;Analytics,AWS Certified,14.6,13.3,60,2026-03-13,,86.0,,Pending,Hybrid,Chennai
APP0423,Kimaya Cheema,Female,33,Bangalore,Karnataka,M.Tech,Data Science,Mani-Trivedi Institute,2021,3,Accenture,Database Administrator,Database,Oracle;SQL Server;Backup,Azure AI,27.3,23.2,90,2025-03-20,,80.0,62.0,Rejected,Remote,Noida
APP0424,Vritika Sarin,Male,27,Mumbai,Maharashtra,B.Tech,Software Engineering,Bhalla Inc Institute,2019,6,Cognizant,Frontend Developer,Web Development,HTML;CSS;React,Oracle Java,23.8,21.6,30,2025-01-14,70.0,95.0,,Rejected,Onsite,Gurgaon
APP0425,Bhamini Bahri,Female,36,Mumbai,Maharashtra,MBA,Information Technology,Zacharia-Rastogi Institute,2025,0,,Business Analyst,Business Intelligence,Excel;SQL;Analytics,CEH,20.1,,30,2025-03-08,,,70.0,Selected,Remote,Hyderabad
APP0426,Anvi Talwar,Male,35,Delhi,Delhi,B.Tech,Software Engineering,"Khurana, Thakkar and Bandi Institute",2024,0,,BI Developer,Analytics,Power BI;DAX;SQL,,21.8,,30,2025-01-04,79.0,,77.0,Pending,Hybrid,Bhubaneswar
APP0427,Saanvi Sahota,Male,26,Kolkata,West Bengal,BCA,Software Engineering,Kade LLC Institute,2021,4,IBM,BI Developer,Analytics,Power BI;DAX;SQL,CEH,21.9,18.0,30,2025-08-01,,,85.0,Pending,Onsite,Mumbai
APP0428,Yakshit Chhabra,Male,24,Delhi,Delhi,BCA,Cloud Computing,Tella and Sons Institute,2025,1,Accenture,Java Developer,Software Development,Java;Spring Boot;MySQL,Microsoft Power BI,12.5,9.0,30,2025-07-08,78.0,,86.0,Rejected,Remote,Gurgaon
APP0429,Nirvaan Joshi,Male,29,Pune,Maharashtra,B.Tech,AI & ML,Bumb-Dani Institute,2026,0,,Business Analyst,Business Intelligence,Excel;SQL;Analytics,ISTQB,23.8,,60,2025-01-20,,,,Rejected,Hybrid,Mumbai
APP0430,Ojas Gupta,Female,24,Mumbai,Maharashtra,BCA,Software Engineering,"Rajagopal, Mangal and Varma Institute",2019,7,Wipro,Project Manager,Management,Agile;Scrum;Leadership,Azure AI,26.1,23.3,15,2025-04-01,,70.0,61.0,Pending,Hybrid,Nagpur
APP0431,Divyansh Varghese,Female,35,Noida,Uttar Pradesh,B.Tech,Computer Science,Kanda Ltd Institute,2026,0,,Backend Developer,Software Development,Node.js;MongoDB;APIs,AWS Certified,26.1,,60,2025-07-19,94.0,88.0,93.0,Selected,Remote,Chennai
APP0432,Urvi Brahmbhatt,Male,26,Bhubaneswar,Odisha,B.Tech,Software Engineering,"Tailor, Ravel and D’Alia Institute",2025,1,Oracle,DevOps Engineer,Cloud,Docker;Kubernetes;CI/CD,Azure AI,4.5,3.4,45,2026-02-13,,72.0,74.0,Rejected,Onsite,Ahmedabad
APP0433,Dhruv Dara,Female,21,Bangalore,Karnataka,M.Tech,Data Science,Savant Ltd Institute,2020,5,IBM,Cloud Engineer,Cloud,AWS;Azure;Linux,Oracle Java,33.1,31.6,15,2025-07-25,73.0,,71.0,Pending,Hybrid,Ahmedabad
APP0434,Hansh Bhatnagar,Male,31,Kolkata,West Bengal,MBA,Software Engineering,"Kohli, Thakkar and Dugar Institute",2026,0,,Backend Developer,Software Development,Node.js;MongoDB;APIs,,31.4,,30,2025-05-09,,,66.0,Rejected,Remote,Ahmedabad
APP0435,Darshit Dyal,Male,24,Indore,Madhya Pradesh,MCA,Data Science,"Sabharwal, Savant and Walia Institute",2018,7,LTIMindtree,Frontend Developer,Web Development,HTML;CSS;React,CEH,6.1,5.0,30,2025-04-30,,92.0,92.0,Pending,Remote,Pune
APP0436,Zeeshan Dube,Female,22,Nagpur,Maharashtra,BCA,Software Engineering,Seshadri Ltd Institute,2021,4,Persistent,Backend Developer,Software Development,Node.js;MongoDB;APIs,IBM AI,10.3,7.8,15,2025-05-23,62.0,,81.0,Selected,Onsite,Chennai
APP0437,Shalv Iyer,Female,21,Chennai,Tamil Nadu,B.Tech,Business Analytics,"Bajwa, Chatterjee and Golla Institute",2023,1,Infosys,DevOps Engineer,Cloud,Docker;Kubernetes;CI/CD,Oracle Java,5.7,1.0,15,2025-04-04,75.0,,,Pending,Remote,Bangalore
APP0438,Divij Swamy,Male,27,Nagpur,Maharashtra,B.E.,Software Engineering,Shankar-Kuruvilla Institute,2024,0,,Data Analyst,Analytics,Python;Pandas;Power BI,Google Data Analytics,21.0,,90,2025-06-09,73.0,92.0,,Selected,Hybrid,Hyderabad
APP0439,Mamooty Vohra,Female,37,Kolkata,West Bengal,BCA,Software Engineering,"Ghosh, Kunda and Dara Institute",2019,7,,Business Analyst,Business Intelligence,Excel;SQL;Analytics,Google Data Analytics,12.4,8.3,60,2025-08-14,,,,Selected,Hybrid,Delhi
APP0440,Sahil Kade,Female,38,Kochi,Kerala,BCA,Business Analytics,"Bansal, Sankar and Taneja Institute",2015,10,Infosys,Data Analyst,Analytics,Python;Pandas;Power BI,ISTQB,22.5,20.9,30,2025-05-26,,,,Pending,Hybrid,Bangalore
APP0441,Neelofar Keer,Female,30,Nagpur,Maharashtra,MBA,Information Technology,"Mand, Vig and Tripathi Institute",2026,0,,Cloud Engineer,Cloud,AWS;Azure;Linux,CEH,30.7,,15,2025-07-16,,,,Selected,Hybrid,Bhubaneswar
APP0442,Anay Kata,Male,28,Kolkata,West Bengal,M.Tech,Computer Science,Kalla Ltd Institute,2024,1,Tech Mahindra,Machine Learning Engineer,AI/ML,Scikit-learn;Python;Deep Learning,,33.7,29.6,15,2026-01-12,,83.0,,Pending,Onsite,Ahmedabad
APP0443,Siya Bal,Male,37,Nagpur,Maharashtra,B.E.,Software Engineering,Loke-Gill Institute,2019,6,Wipro,QA Engineer,Testing,Selenium;Java;Manual Testing,CEH,33.3,31.7,45,2025-07-23,75.0,60.0,,Pending,Hybrid,Gurgaon
APP0444,Abram Sha,Male,33,Gurgaon,Haryana,MBA,Cyber Security,Aurora Group Institute,2019,6,TCS,Full Stack Developer,Web Development,React;Node.js;SQL,Google Data Analytics,26.8,22.8,60,2026-01-19,65.0,,,Selected,Remote,Mumbai
APP0445,Ira Kale,Male,37,Indore,Madhya Pradesh,B.Tech,Business Analytics,"Mahal, Din and Rout Institute",2020,5,HCL,Database Administrator,Database,Oracle;SQL Server;Backup,Oracle Java,24.3,20.4,30,2025-09-07,70.0,83.0,68.0,Selected,Remote,Jaipur
APP0446,Alia Gill,Female,23,Nagpur,Maharashtra,MCA,Computer Science,Mand-Sem Institute,2024,1,HCL,Cloud Engineer,Cloud,AWS;Azure;Linux,Oracle Java,17.7,13.0,60,2025-03-05,66.0,,,Rejected,Onsite,Indore
APP0447,Samar Garde,Female,36,Mumbai,Maharashtra,M.Tech,Cloud Computing,Mani and Sons Institute,2025,0,,Python Developer,Software Development,Python;Django;SQL,,27.3,,60,2025-07-12,60.0,66.0,93.0,Rejected,Hybrid,Ahmedabad
APP0448,Umang Arya,Female,25,Bhubaneswar,Odisha,B.Tech,Information Technology,Banerjee Ltd Institute,2024,2,Oracle,Frontend Developer,Web Development,HTML;CSS;React,,33.2,29.5,30,2025-08-22,84.0,,66.0,Rejected,Hybrid,Kolkata
APP0449,Taimur Deol,Female,33,Ahmedabad,Gujarat,MBA,Information Technology,Manne Group Institute,2020,5,Tech Mahindra,BI Developer,Analytics,Power BI;DAX;SQL,CEH,24.5,23.5,60,2025-04-30,80.0,83.0,,Pending,Onsite,Bhubaneswar
APP0450,Rasha Shah,Female,26,Mumbai,Maharashtra,M.Tech,Information Technology,"Tara, Venkataraman and Kala Institute",2023,1,IBM,Full Stack Developer,Web Development,React;Node.js;SQL,,10.0,8.4,90,2026-03-03,93.0,,,Selected,Remote,Bangalore
APP0451,Samarth Rau,Female,36,Nagpur,Maharashtra,MBA,Information Technology,"Andra, Kibe and Samra Institute",2025,0,,Data Analyst,Analytics,Python;Pandas;Power BI,,34.8,,30,2026-01-04,61.0,,77.0,Pending,Onsite,Jaipur
APP0452,Hrishita Bhavsar,Male,28,Noida,Uttar Pradesh,MCA,Information Technology,"Borra, Bedi and Aggarwal Institute",2014,10,Cognizant,Data Analyst,Analytics,Python;Pandas;Power BI,Azure AI,14.3,12.4,15,2026-02-18,,,,Selected,Hybrid,Jaipur
APP0453,Ayesha Boase,Male,33,Kolkata,West Bengal,M.Tech,Cloud Computing,Shah-Ahluwalia Institute,2018,8,,Cloud Engineer,Cloud,AWS;Azure;Linux,ISTQB,21.8,20.3,30,2025-10-30,,96.0,79.0,Pending,Onsite,Kolkata
APP0454,Mehul Bains,Female,25,Kolkata,West Bengal,BCA,Cyber Security,Sekhon-Chhabra Institute,2025,0,,DevOps Engineer,Cloud,Docker;Kubernetes;CI/CD,Google Data Analytics,4.3,,15,2025-12-15,,,,Pending,Hybrid,Hyderabad
APP0455,Hridaan Varkey,Male,28,Gurgaon,Haryana,MBA,Computer Science,"Ramachandran, Kapoor and Karpe Institute",2023,1,,Data Scientist,Analytics,Python;Machine Learning;SQL,Google Data Analytics,21.8,18.3,60,2025-03-20,,,,Pending,Hybrid,Hyderabad
APP0456,Raunak Kapur,Female,30,Kochi,Kerala,MBA,Data Science,Kar-Cheema Institute,2024,0,,Machine Learning Engineer,AI/ML,Scikit-learn;Python;Deep Learning,Scrum Master,16.2,,60,2025-09-28,,,85.0,Selected,Remote,Chennai
APP0457,Kanav Chana,Male,21,Indore,Madhya Pradesh,MCA,Information Technology,"Gola, Dixit and Madan Institute",2017,8,Persistent,Java Developer,Software Development,Java;Spring Boot;MySQL,Google Data Analytics,18.2,16.5,60,2025-04-22,,,69.0,Rejected,Onsite,Kochi
APP0458,Anya Thaker,Female,28,Nagpur,Maharashtra,B.Tech,Information Technology,Basak-Kapoor Institute,2025,0,,Java Developer,Software Development,Java;Spring Boot;MySQL,Oracle Java,34.2,,60,2025-11-18,71.0,,87.0,Rejected,Hybrid,Jaipur
APP0459,Piya Mani,Male,24,Kolkata,West Bengal,B.Tech,Information Technology,"Goyal, Thakur and Varghese Institute",2017,7,IBM,Machine Learning Engineer,AI/ML,Scikit-learn;Python;Deep Learning,,15.6,11.8,90,2025-01-06,,,,Selected,Remote,Kolkata
APP0460,Pihu Upadhyay,Female,23,Kolkata,West Bengal,MBA,AI & ML,Saraf-Wason Institute,2023,1,Accenture,BI Developer,Analytics,Power BI;DAX;SQL,AWS Certified,27.1,22.9,60,2025-02-20,,,79.0,Pending,Onsite,Indore
APP0461,Reyansh Swaminathan,Female,31,Indore,Madhya Pradesh,B.Tech,Computer Science,"Srivastava, Koshy and Batta Institute",2022,4,Wipro,Product Analyst,Product,Analytics;Agile;SQL,,20.1,16.8,30,2025-10-12,67.0,67.0,71.0,Pending,Remote,Mumbai
APP0462,Vaibhav Rege,Female,22,Gurgaon,Haryana,BCA,Cyber Security,Bava LLC Institute,2016,10,Persistent,QA Engineer,Testing,Selenium;Java;Manual Testing,Scrum Master,6.6,5.1,60,2025-05-08,,94.0,87.0,Selected,Onsite,Noida
APP0463,Mishti Comar,Male,25,Jaipur,Rajasthan,BCA,Data Science,"Gaba, Kaur and Bali Institute",2020,5,HCL,Frontend Developer,Web Development,HTML;CSS;React,ISTQB,22.8,19.8,45,2025-06-03,66.0,75.0,72.0,Selected,Onsite,Kolkata
APP0464,Aniruddh Keer,Male,38,Delhi,Delhi,B.E.,Information Technology,Varty Inc Institute,2020,5,Persistent,Data Analyst,Analytics,Python;Pandas;Power BI,IBM AI,12.1,8.5,30,2026-04-27,,89.0,,Pending,Hybrid,Kolkata
APP0465,Zain Manne,Male,38,Ahmedabad,Gujarat,M.Tech,Information Technology,Sachdeva PLC Institute,2020,6,Tech Mahindra,Product Analyst,Product,Analytics;Agile;SQL,,17.0,15.4,15,2025-03-05,,61.0,,Rejected,Hybrid,Indore
APP0466,Trisha Koshy,Female,24,Hyderabad,Telangana,BCA,Cloud Computing,"Datta, Raju and Varma Institute",2016,10,LTIMindtree,AI Engineer,AI/ML,Python;TensorFlow;NLP,,12.5,11.1,45,2025-10-29,,66.0,,Pending,Hybrid,Kolkata
APP0467,Shamik Sridhar,Male,37,Mumbai,Maharashtra,MBA,AI & ML,Kata and Sons Institute,2025,0,,Java Developer,Software Development,Java;Spring Boot;MySQL,,33.3,,30,2025-05-13,84.0,,90.0,Selected,Hybrid,Kolkata
APP0468,Ivan Dhawan,Female,35,Jaipur,Rajasthan,BCA,Cyber Security,Varty Ltd Institute,2024,0,,QA Engineer,Testing,Selenium;Java;Manual Testing,IBM AI,23.8,,60,2025-08-13,83.0,,89.0,Pending,Onsite,Bhubaneswar
APP0469,Mehul Wason,Male,26,Bhubaneswar,Odisha,BCA,Computer Science,Dayal Ltd Institute,2023,1,Infosys,DevOps Engineer,Cloud,Docker;Kubernetes;CI/CD,IBM AI,30.6,25.8,90,2026-04-29,,65.0,64.0,Rejected,Remote,Delhi
APP0470,Myra Roy,Female,38,Ahmedabad,Gujarat,MBA,Cloud Computing,"Wadhwa, Shanker and Aggarwal Institute",2018,8,Capgemini,Product Analyst,Product,Analytics;Agile;SQL,,18.9,15.8,90,2026-01-01,94.0,85.0,72.0,Pending,Onsite,Pune
APP0471,Mohanlal Tripathi,Female,22,Kolkata,West Bengal,M.Tech,Business Analytics,Joshi-Andra Institute,2024,0,,Business Analyst,Business Intelligence,Excel;SQL;Analytics,,32.8,,30,2025-09-21,93.0,,83.0,Rejected,Remote,Chennai
APP0472,Anvi Dyal,Male,35,Bhubaneswar,Odisha,BCA,Business Analytics,Solanki PLC Institute,2021,5,TCS,DevOps Engineer,Cloud,Docker;Kubernetes;CI/CD,ISTQB,13.0,10.1,15,2026-04-21,76.0,,,Pending,Hybrid,Chennai
APP0473,Lagan Hayer,Male,23,Hyderabad,Telangana,BCA,AI & ML,"Venkataraman, Bhatt and Gour Institute",2026,0,,Backend Developer,Software Development,Node.js;MongoDB;APIs,CEH,14.8,,15,2025-09-09,,82.0,,Rejected,Remote,Nagpur
APP0474,Bhamini Ben,Female,26,Indore,Madhya Pradesh,B.E.,Cloud Computing,Sanghvi Ltd Institute,2024,1,LTIMindtree,QA Engineer,Testing,Selenium;Java;Manual Testing,CEH,16.3,14.1,15,2025-12-03,87.0,,,Rejected,Onsite,Bangalore
APP0475,Lagan Bhat,Female,36,Mumbai,Maharashtra,BCA,Business Analytics,Dass Inc Institute,2025,1,,Cloud Engineer,Cloud,AWS;Azure;Linux,,8.1,5.4,30,2025-03-02,81.0,70.0,,Rejected,Hybrid,Gurgaon
APP0476,Anaya Buch,Male,22,Jaipur,Rajasthan,MBA,Cloud Computing,Ray-Walia Institute,2026,0,,Full Stack Developer,Web Development,React;Node.js;SQL,CEH,33.7,,90,2026-01-28,61.0,,92.0,Pending,Remote,Delhi
APP0477,Taimur Ram,Male,34,Noida,Uttar Pradesh,B.E.,Business Analytics,Dua-Ravi Institute,2024,1,LTIMindtree,Cyber Security Analyst,Security,Network Security;Python;SIEM,,6.6,3.9,90,2025-12-25,69.0,,,Pending,Remote,Bangalore
APP0478,Jhanvi Jha,Male,33,Kochi,Kerala,M.Tech,Cyber Security,"Chana, Agrawal and Jha Institute",2025,1,LTIMindtree,AI Engineer,AI/ML,Python;TensorFlow;NLP,,8.1,6.9,30,2026-03-19,72.0,87.0,72.0,Selected,Hybrid,Delhi
APP0479,Devansh Wason,Male,26,Noida,Uttar Pradesh,B.Tech,Computer Science,Dugar PLC Institute,2020,5,TCS,Java Developer,Software Development,Java;Spring Boot;MySQL,,24.0,21.8,45,2025-06-13,,,86.0,Selected,Hybrid,Noida
APP0480,Shalv Wagle,Female,32,Hyderabad,Telangana,MBA,Cloud Computing,Saraf Inc Institute,2023,3,Capgemini,Data Scientist,Analytics,Python;Machine Learning;SQL,,11.8,8.8,45,2025-06-19,,67.0,60.0,Selected,Onsite,Delhi
APP0481,Prerak Sehgal,Male,23,Mumbai,Maharashtra,BCA,Cloud Computing,Kamdar Group Institute,2024,0,,Data Scientist,Analytics,Python;Machine Learning;SQL,,27.0,,60,2026-04-19,67.0,,,Selected,Onsite,Jaipur
APP0482,Gokul Balasubramanian,Female,34,Nagpur,Maharashtra,BCA,Computer Science,Borde LLC Institute,2026,0,,Java Developer,Software Development,Java;Spring Boot;MySQL,Google Data Analytics,17.0,,90,2025-02-04,,,,Rejected,Onsite,Nagpur
APP0483,Amani Vora,Female,38,Hyderabad,Telangana,M.Sc Data Science,Software Engineering,"Ramesh, Dara and Vig Institute",2020,6,Accenture,Java Developer,Software Development,Java;Spring Boot;MySQL,,28.6,24.8,45,2026-01-20,,94.0,,Selected,Remote,Pune
APP0484,Lavanya Sekhon,Female,38,Nagpur,Maharashtra,B.Tech,AI & ML,"Lalla, Kala and Ghosh Institute",2018,6,Capgemini,Cloud Engineer,Cloud,AWS;Azure;Linux,AWS Certified,4.3,-0.4,90,2025-06-01,,,79.0,Selected,Hybrid,Pune
APP0485,Shalv Soni,Female,31,Ahmedabad,Gujarat,B.Tech,Cyber Security,Hayre Ltd Institute,2025,1,LTIMindtree,AI Engineer,AI/ML,Python;TensorFlow;NLP,Google Data Analytics,12.4,8.2,60,2025-11-20,75.0,,,Pending,Hybrid,Chennai
APP0486,Eshani Sarraf,Male,35,Pune,Maharashtra,B.E.,Cloud Computing,"Lad, Seth and Balan Institute",2024,2,Cognizant,Python Developer,Software Development,Python;Django;SQL,Oracle Java,26.6,24.5,90,2026-03-22,76.0,94.0,,Pending,Hybrid,Nagpur
APP0487,Indrajit Varghese,Male,27,Noida,Uttar Pradesh,BCA,Business Analytics,"Boase, Golla and Gera Institute",2016,8,LTIMindtree,DevOps Engineer,Cloud,Docker;Kubernetes;CI/CD,Google Data Analytics,17.5,15.9,45,2026-02-22,90.0,91.0,89.0,Selected,Hybrid,Nagpur
APP0488,Parinaaz Sagar,Male,21,Bhubaneswar,Odisha,BCA,Information Technology,Wali-Shukla Institute,2021,3,Accenture,Machine Learning Engineer,AI/ML,Scikit-learn;Python;Deep Learning,CEH,22.8,21.5,15,2026-01-06,,,85.0,Selected,Remote,Indore
APP0489,Farhan Keer,Female,23,Kochi,Kerala,B.E.,AI & ML,Lanka-Sridhar Institute,2026,0,,Java Developer,Software Development,Java;Spring Boot;MySQL,Microsoft Power BI,27.9,,90,2025-10-05,77.0,98.0,60.0,Rejected,Remote,Hyderabad
APP0490,Fateh Sibal,Female,25,Chennai,Tamil Nadu,B.Tech,Data Science,"Bir, Char and Dash Institute",2026,0,,BI Developer,Analytics,Power BI;DAX;SQL,AWS Certified,5.7,,30,2025-02-22,77.0,61.0,,Rejected,Hybrid,Nagpur
APP0491,Pranay Ganesan,Female,32,Chennai,Tamil Nadu,B.Tech,Cloud Computing,"Subramaniam, Manne and Dada Institute",2023,1,Infosys,Cyber Security Analyst,Security,Network Security;Python;SIEM,,15.9,11.4,15,2026-05-05,,70.0,74.0,Selected,Onsite,Nagpur
APP0492,Devansh Bal,Female,32,Nagpur,Maharashtra,MCA,Information Technology,"Bhalla, Barman and Sodhi Institute",2020,5,,Database Administrator,Database,Oracle;SQL Server;Backup,AWS Certified,22.6,18.9,30,2026-04-15,,,,Pending,Remote,Chennai
APP0493,Shalv Banerjee,Female,25,Nagpur,Maharashtra,B.E.,Software Engineering,Raval-Halder Institute,2020,4,Tech Mahindra,Full Stack Developer,Web Development,React;Node.js;SQL,ISTQB,28.7,23.8,60,2025-02-16,64.0,,77.0,Rejected,Hybrid,Jaipur
APP0494,Kartik Sankar,Male,33,Delhi,Delhi,B.Tech,Software Engineering,Kari-Singh Institute,2024,0,,Frontend Developer,Web Development,HTML;CSS;React,Scrum Master,32.6,,90,2025-09-30,,,,Pending,Onsite,Bangalore
APP0495,Shamik Savant,Female,32,Jaipur,Rajasthan,M.Sc Data Science,AI & ML,Sathe and Sons Institute,2024,1,Cognizant,Data Analyst,Analytics,Python;Pandas;Power BI,Microsoft Power BI,4.1,-0.9,30,2025-01-31,,,68.0,Pending,Hybrid,Bangalore
APP0496,Nishith Sule,Male,23,Bangalore,Karnataka,M.Tech,AI & ML,Chaudhary-Bhat Institute,2024,0,,DevOps Engineer,Cloud,Docker;Kubernetes;CI/CD,AWS Certified,8.3,,30,2025-12-26,,,83.0,Rejected,Remote,Mumbai
APP0497,Hiran Sani,Female,31,Bangalore,Karnataka,M.Tech,Computer Science,"Iyer, Tara and Shere Institute",2024,0,,Data Analyst,Analytics,Python;Pandas;Power BI,IBM AI,29.8,,15,2025-08-29,86.0,,,Selected,Remote,Bhubaneswar
APP0498,Hunar Bora,Male,34,Ahmedabad,Gujarat,B.E.,Cyber Security,"Jhaveri, Bhasin and Shroff Institute",2020,6,Infosys,Java Developer,Software Development,Java;Spring Boot;MySQL,Scrum Master,19.6,18.6,60,2025-12-30,,,,Selected,Onsite,Bangalore
